Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
34,"G Catolino, F Palomba, FA Fontana, A De Lucia…","Improving change prediction models with code smell-related information",2020,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-019-09739-0","https://scholar.google.com/scholar?cites=16020708259328995494&as_sdt=2005&sciodt=2007&hl=en",154,"2022-09-05 09:28:12","","10.1007/s10664-019-09739-0","","",,,,,34,17.00,7,5,2,"Code smells are sub-optimal implementation choices applied by developers that have the effect of negatively impacting, among others, the change-proneness of the affected classes. …","https://arxiv.org/pdf/1905.10889","https://scholar.google.com/scholar?q=related:prB4z0f9VN4J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"S Mondal, MM Rahman, CK Roy…","The reproducibility of programming-related issues in Stack Overflow questions",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10113-2","",155,"2022-09-05 09:28:12","","10.1007/s10664-021-10113-2","","",,,,,0,0.00,0,4,1,"Software developers often look for solutions to their code-level problems using the Stack Overflow Q&A website. To receive help, developers frequently submit questions that contain …","https://arxiv.org/pdf/2111.12204","https://scholar.google.com/scholar?q=related:SBhVhr1MSmUJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
9,"G Rocha, F Castor, G Pinto","Comprehending energy behaviors of java i/o apis",2019,"… on Empirical Software Engineering …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8870158/","https://scholar.google.com/scholar?cites=9861383657260897973&as_sdt=2005&sciodt=2007&hl=en",156,"2022-09-05 09:28:12","","","","",,,,,9,3.00,3,3,3,"… Replication Package All data created in this study are available for replication and reproduction purposes at: https: //doi.org/10.5281/zenodo.3253349. …","","https://scholar.google.com/scholar?q=related:tdbgPDCs2ogJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
7,"S Scalabrino, G Bavota, M Linares-Vásquez…","API compatibility issues in Android: Causes and effectiveness of data-driven detection techniques",2020,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09877-w","https://scholar.google.com/scholar?cites=1615170349432011701&as_sdt=2005&sciodt=2007&hl=en",157,"2022-09-05 09:28:12","","10.1007/s10664-020-09877-w","","",,,,,7,3.50,2,4,2,"… While the complete list of keywords is available in our replication package (Scalabrino et al. … of packages we consider as part of the Android APIs is available in our replication package. …","https://www.inf.usi.ch/faculty/lanza/Downloads/Journals/Scal2020a.pdf","https://scholar.google.com/scholar?q=related:tXujEeA8ahYJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
3,"C Laaber, HC Gall, P Leitner","Applying test case prioritization to software microbenchmarks",2021,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10037-x","https://scholar.google.com/scholar?cites=14897208954284522469&as_sdt=2005&sciodt=2007&hl=en",158,"2022-09-05 09:28:12","HTML","10.1007/s10664-021-10037-x","","",,,,,3,3.00,1,3,1,"… The data set is available as part of our replication package (Laaber et al. 2021b). … The scripts to retrieve this list are part of our replication package (Laaber et al. 2021b). …","https://link.springer.com/article/10.1007/s10664-021-10037-x","https://scholar.google.com/scholar?q=related:5bvleJ2Evc4J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
6,"A Foundjem, B Adams","Release synchronization in software ecosystems",2021,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09929-1","https://scholar.google.com/scholar?cites=11365319826250082609&as_sdt=2005&sciodt=2007&hl=en",159,"2022-09-05 09:28:12","","10.1007/s10664-020-09929-1","","",,,,,6,6.00,3,2,1,"… Our full coding results are available at our replication package online (EMSE-D-19-00279 … results (our scripts and data are provided in our replication package EMSE-D-19-00279 2020)…","http://mcis.cs.queensu.ca/publications/2021/emse_armstrong.pdf","https://scholar.google.com/scholar?q=related:MSlXeiq6uZ0J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
41,"B Adams, R Kavanagh, AE Hassan…","An empirical study of integration activities in distributions of open source software",2016,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-015-9371-y","https://scholar.google.com/scholar?cites=3287668992206001492&as_sdt=2005&sciodt=2007&hl=en",160,"2022-09-05 09:28:12","","10.1007/s10664-015-9371-y","","",,,,,41,6.83,10,4,6,"… This data can be found online in the paper’s replication package (Adams et al. 2011). For Debian, we obtained the names of all integrated components across Debian’s entire history …","https://www.researchgate.net/profile/Ahmed-E-Hassan-2/publication/277654538_An_empirical_study_of_integration_activities_in_distributions_of_open_source_software/links/578fd7f208ae0831552a65d3/An-empirical-study-of-integration-activities-in-distributions-of-open-source-software.pdf","https://scholar.google.com/scholar?q=related:VFWBk4cloC0J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
23,"T Baum, K Schneider, A Bacchelli","Associating working memory capacity and code change ordering with code review performance",2019,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-018-9676-8","https://scholar.google.com/scholar?cites=17543088961359080135&as_sdt=2005&sciodt=2007&hl=en",161,"2022-09-05 09:28:12","","10.1007/s10664-018-9676-8","","",,,,,23,7.67,8,3,3,"Change-based code review is a software quality assurance technique that is widely used in practice. Therefore, better understanding what influences performance in code reviews and …","https://www.zora.uzh.ch/id/eprint/197747/1/emse2019a.pdf","https://scholar.google.com/scholar?q=related:x2rijHaSdfMJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
10,"Z Soh, F Khomh, YG Guéhéneuc, G Antoniol","Noise in Mylyn interaction traces and its impact on developers and recommendation systems",2018,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-017-9529-x","https://scholar.google.com/scholar?cites=9651947362705126272&as_sdt=2005&sciodt=2007&hl=en",162,"2022-09-05 09:28:12","","10.1007/s10664-017-9529-x","","",,,,,10,2.50,3,4,4,"Interaction traces (ITs) are developers’ logs collected while developers maintain or evolve software systems. Researchers use ITs to study developers’ editing styles and recommend …","https://www.researchgate.net/profile/Yann-Gael-Gueheneuc/publication/318237842_Noise_in_Mylyn_interaction_traces_and_its_impact_on_developers_and_recommendation_systems/links/5a256bd8a6fdcc8e8669eee8/Noise-in-Mylyn-interaction-traces-and-its-impact-on-developers-and-recommendation-systems.pdf","https://scholar.google.com/scholar?q=related:gLPO-Pya8oUJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
38,"A Biørn-Hansen, C Rieger, TM Grønli…","An empirical investigation of performance overhead in cross-platform mobile development frameworks",2020,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09827-6","https://scholar.google.com/scholar?cites=3534966724576411491&as_sdt=2005&sciodt=2007&hl=en",163,"2022-09-05 09:28:12","HTML","10.1007/s10664-020-09827-6","","",,,,,38,19.00,10,4,2,"… A replication package containing all source code and compiled APK files is available in the … Open source replication package: https://github.com/mobiletechlab/EMSE-D-19-00180-…","https://link.springer.com/article/10.1007/s10664-020-09827-6","https://scholar.google.com/scholar?q=related:Y_8zx4G5DjEJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
15,"M Ochodek, R Hebig, W Meding, G Frost…","Recognizing lines of code violating company-specific coding guidelines using machine learning",2020,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-019-09769-8","https://scholar.google.com/scholar?cites=13252971775946383764&as_sdt=2005&sciodt=2007&hl=en",164,"2022-09-05 09:28:12","HTML","10.1007/s10664-019-09769-8","","",,,,,15,7.50,3,5,2,"Software developers in big and medium-size companies are working with millions of lines of code in their codebases. Assuring the quality of this code has shifted from simple defect …","https://link.springer.com/article/10.1007/s10664-019-09769-8","https://scholar.google.com/scholar?q=related:lOGP65wD7LcJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
15,"CV Alexandru, S Panichella, S Proksch…","Redundancy-free analysis of multi-revision software artifacts",2019,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-018-9630-9","https://scholar.google.com/scholar?cites=15019942686038520854&as_sdt=2005&sciodt=2007&hl=en",165,"2022-09-05 09:28:12","","10.1007/s10664-018-9630-9","","",,,,,15,5.00,4,4,3,"… We provide a comprehensive replication package Footnote 2 together with this work. It contains all scripts and runners that we have used in our experiments, the 1.6 GB of fine-grained …","https://www.zora.uzh.ch/id/eprint/152398/1/paper.pdf","https://scholar.google.com/scholar?q=related:FnQNPEuOcdAJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"M Kondo, Y Kashiwa, Y Kamei, O Mizuno","An empirical study of issue-link algorithms: which issue-link algorithms should we use?",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-022-10120-x","",166,"2022-09-05 09:28:12","HTML","10.1007/s10664-022-10120-x","","",,,,,0,0.00,0,4,1,"The accuracy of the SZZ algorithm is pivotal for just-in-time defect prediction because most prior studies have used the SZZ algorithm to detect defect-inducing commits to construct and …","https://link.springer.com/article/10.1007/s10664-022-10120-x","https://scholar.google.com/scholar?q=related:gdVaTTuAtLwJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"M Nassif, MP Robillard","Wikifying software artifacts",2021,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09918-4","https://scholar.google.com/scholar?cites=9921292056367836065&as_sdt=2005&sciodt=2007&hl=en",167,"2022-09-05 09:28:12","","10.1007/s10664-020-09918-4","","",,,,,1,1.00,1,2,1,"… In particular, the wikifier must not be a tool for demonstration only or a replication package for a specific experiment. The interface must be sufficiently well documented to be usable with …","https://www.cs.mcgill.ca/~martin/papers/ese2021.pdf","https://scholar.google.com/scholar?q=related:oau1XI-Cr4kJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
0,"L Ochoa, T Degueule, JR Falleri, J Vinju","Breaking bad? Semantic versioning and impact of breaking changes in Maven Central",2022,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10052-y","",168,"2022-09-05 09:28:12","","10.1007/s10664-021-10052-y","","",,,,,0,0.00,0,4,1,"Just like any software, libraries evolve to incorporate new features, bug fixes, security patches, and refactorings. However, when a library evolves, it may break the contract previously …","","https://scholar.google.com/scholar?q=related:Ee7gFd6-llYJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
7,"E Kalliamvakou, G Gousios, K Blincoe…","The promises and perils of mining github (extended version)",2015,"… Software Engineering","flosshub.org","https://flosshub.org/sites/flosshub.org/files/promises-perils-github-extended.pdf","https://scholar.google.com/scholar?cites=10947139215821671863&as_sdt=2005&sciodt=2007&hl=en",169,"2022-09-05 09:28:12","PDF","","","",,,,,7,1.00,2,4,7,"… To ameliorate these threats, we provide a replication package for our study. The package contains the … The replication package of this paper is available at http:// turingmachine.org/…","https://flosshub.org/sites/flosshub.org/files/promises-perils-github-extended.pdf","https://scholar.google.com/scholar?q=related:t43MyR0N7JcJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
15,"C Bunse","Using patterns for the refinement and translationof UML models: A controlled experiment",2006,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-006-6403-7","https://scholar.google.com/scholar?cites=16468542434332840637&as_sdt=2005&sciodt=2007&hl=en",170,"2022-09-05 09:28:12","","10.1007/s10664-006-6403-7","","",,,,,15,0.94,15,1,16,"… A replication package (in German) is available for researchers interested in externally … 11 The replication package can be obtained from the author by sending an email request. …","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.468.3003&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:vRLbBhcEjOQJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
